user_id,skills,interests,preferred_event_type,preferred_mode
U1492,"Arduino, Automation, Embedded Systems","Smart Devices, Drones, Automation, DevOps",Project Exhibition,Both
U1493,"Computer Vision, Python, Communication, Business Strategy, Machine Learning","Public Speaking, Leadership, NLP","Career Fair, Hackathon",Offline
U1494,"Project Management, Innovation, Computer Vision, SQL","NLP, Machine Learning, Marketing, Artificial Intelligence",Bootcamp,Online
U1495,"Marketing, Problem Solving, Computer Vision, Leadership","Leadership, Product Management, NLP, Public Speaking",Workshop,Offline
U1496,"Drone Technology, Content Creation, Communication, HTML/CSS, TypeScript","Autonomous Systems, Product Design, App Development, Drones",Competition,Both
U1497,"HTML/CSS, Animation, Software Development, 3D Design, Content Creation","Open Source, Frontend Development, 3D Design, Animation, Robotics",Bootcamp,Offline
U1498,"3D Design, Business Strategy, Graphic Design, Content Creation","Animation, Product Management, Graphic Design, 3D Design",Seminar,Both
U1499,"CAD, Graphic Design, Communication, UI/UX Design, Circuit Design","Animation, 3D Design, Product Design",Bootcamp,Offline
U1500,"Web Development, SQL, API Development, Backend Development","Web Development, Software Engineering, DevOps",Hackathon,Both
U1501,"Robotics, Internet of Things, Communication, Graphic Design, Animation","Product Design, 3D Design, Smart Devices, Internet of Things","Project Exhibition, Competition",Both
U1502,"Automation, Arduino, Actuators","Robotics, Autonomous Systems, Smart Devices",Hackathon,Offline
U1503,"Automation, ESP32, Raspberry Pi, Embedded Systems, VLSI","Autonomous Systems, Smart Devices, Embedded Systems",Competition,Both
U1504,"Video Editing, 3D Design, Animation, Electronics, Arduino","Product Design, Graphic Design, Animation","Project Exhibition, Conference",Both
U1505,"PCB Design, Digital Electronics, Digital Forensics, Problem Solving, Python, Public Speaking","VLSI, Network Security, Ethical Hacking, Digital Forensics",Bootcamp,Both
U1506,"Python, Product Management, Machine Learning, Marketing","Leadership, Computer Vision, Artificial Intelligence","Workshop, Bootcamp",Online
U1507,"Video Editing, Graphic Design, Communication, Animation, Technical Writing","Product Design, Graphic Design, 3D Design, Animation",Project Exhibition,Both
U1508,"Kubernetes, DevOps, Docker, Problem Solving, Azure","Cyber Defense, DevOps, Digital Forensics","Competition, Seminar",Both
U1509,"Data Science, React, Leadership","Open Source, NLP, Generative AI, Backend Development, Machine Learning, Artificial Intelligence",Workshop,Online
U1510,"Backend Development, API Development, Web Development, Problem Solving, Linux, Cloud Computing","Software Engineering, Cloud Architecture, Open Source, Digital Forensics","Workshop, Hackathon",Offline
U1511,"JavaScript, HTML/CSS, Software Development, TypeScript, Node.js, DevOps","Backend Development, App Development, Web Development",Bootcamp,Offline
U1512,"Microcontrollers, VLSI, Communication, Embedded Systems","Graphic Design, Animation, Microcontrollers",Project Exhibition,Offline
U1513,"Python, Problem Solving, Data Analytics, Software Development, Deep Learning, Computer Vision","Data Analytics, Computer Vision, Machine Learning","Workshop, Tech Talk",Offline
U1514,"3D Design, UI/UX Design, TypeScript, Natural Language Processing, SQL","Graphic Design, App Development, Generative AI, Data Analytics","Competition, Workshop",Both
U1515,"Cloud Computing, Problem Solving, Software Development, Kubernetes, Robot Programming","DevOps, Cloud Computing, Cloud Architecture","Webinar, Tech Talk",Online
U1516,"UI/UX Design, 3D Design, Animation, Communication","Graphic Design, Product Design, 3D Design","Project Exhibition, Workshop",Both
U1517,"Microcontrollers, VLSI, Actuators, Drone Technology, Circuit Design, Arduino","Robotics, Internet of Things, VLSI",Seminar,Online
U1518,"Communication, Azure, DevOps, Kubernetes, ESP32","PCB Design, Cloud Computing, Microcontrollers, Embedded Systems",Bootcamp,Offline
U1519,"ESP32, Business Strategy, Project Management, Circuit Design, VLSI","Startups, Marketing, Graphic Design, Embedded Systems","Webinar, Workshop",Offline
U1520,"Internet of Things, Actuators, Robot Programming, Animation","UI/UX, Graphic Design, Smart Devices","Workshop, Bootcamp",Both
U1521,"Machine Learning, Python, Computer Vision, UI/UX Design, Video Editing","NLP, Data Analytics, Data Science","Workshop, Hackathon",Online
U1522,"Graphic Design, UI/UX Design, Video Editing, 3D Design","3D Design, Product Design, Animation",Conference,Offline
U1523,"UI/UX Design, Product Management, Automation, Digital Marketing, Raspberry Pi, Entrepreneurship","UI/UX, Graphic Design, Startups","Workshop, Seminar",Both
U1524,"3D Design, Video Editing, Content Creation, Robotics, CAD","Graphic Design, Animation, 3D Design, Microcontrollers, Embedded Systems",Project Exhibition,Offline
U1525,"Data Science, Leadership, Computer Vision","Computer Vision, Network Security, Artificial Intelligence",Conference,Both
U1526,"App Development, React, SQL, Leadership, Technical Writing","Innovation, Marketing, Frontend Development",Workshop,Both
U1527,"Cryptography, Linux, Network Security, SQL","Network Security, Cybersecurity, Digital Forensics, Product Design","Workshop, Conference",Both
U1528,"3D Design, Video Editing, UI/UX Design, Animation, Content Creation, Embedded Systems","Product Design, Graphic Design, UI/UX, Cyber Defense",Workshop,Offline
U1529,"PCB Design, Digital Electronics, Robotics","Electronics, PCB Design, Internet of Things","Hackathon, Webinar",Both
U1530,"Generative AI, Machine Learning, Natural Language Processing, App Development, Node.js, API Development","NLP, Artificial Intelligence, Computer Vision",Hackathon,Offline
U1531,"SQL, Problem Solving, ESP32, Data Analytics","PCB Design, Electronics, Microcontrollers, Data Analytics","Bootcamp, Workshop",Online
U1532,"Arduino, VLSI, Digital Electronics, Web Development, Node.js","Embedded Systems, VLSI, Digital Electronics, Microcontrollers","Workshop, Competition",Online
U1533,"Problem Solving, Software Development, AWS, Cloud Computing","DevOps, Cloud Computing, Software Engineering",Tech Talk,Both
U1534,"SQL, Problem Solving, Communication, Python, Data Analytics","Data Analytics, Artificial Intelligence, Generative AI, Ethical Hacking","Tech Talk, Webinar",Both
U1535,"Problem Solving, Deep Learning, JavaScript, Machine Learning, React","Frontend Development, App Development, Web Development","Workshop, Tech Talk",Offline
U1536,"Communication, Digital Marketing, Project Management, Python","Leadership, NLP, Machine Learning",Seminar,Online
U1537,"Circuit Design, Microcontrollers, Automation, Robotics, Sensors, ESP32","VLSI, Drones, Electronics, Autonomous Systems",Competition,Offline
U1538,"Automation, PCB Design, Internet of Things, Embedded Systems, Arduino","Smart Devices, PCB Design, Embedded Systems, Robotics",Hackathon,Both
U1539,"Machine Learning, Web Development, Robot Programming, Computer Vision, AWS","Automation, Drones, Open Source",Project Exhibition,Both
U1540,"Microcontrollers, PCB Design, Electronics, Python, Machine Learning","Microcontrollers, Electronics, VLSI, Embedded Systems","Seminar, Project Exhibition",Offline
U1541,"Azure, Software Development, Kubernetes, AWS, Project Management","Software Engineering, DevOps, Cloud Architecture",Conference,Both
U1542,"API Development, Communication, SQL, App Development, Node.js","Open Source, Software Engineering, Backend Development",Competition,Both
U1543,"Software Development, Docker, Azure, Problem Solving","Cloud Architecture, Cloud Computing, DevOps",Workshop,Online
U1544,"Animation, CAD, UI/UX Design, Video Editing","UI/UX, 3D Design, Graphic Design, Animation","Bootcamp, Hackathon",Online
U1545,"Ethical Hacking, Leadership, API Development, React, Backend Development","Software Engineering, Network Security, Backend Development, Cyber Defense",Bootcamp,Both
U1546,"Software Development, Kubernetes, Cloud Computing, Problem Solving","Cloud Architecture, Software Engineering, DevOps, Cloud Computing","Tech Talk, Webinar",Both
U1547,"Digital Forensics, Linux, Cybersecurity","Cybersecurity, Network Security, Ethical Hacking, Computer Vision",Competition,Offline
U1548,"Network Security, Python, Problem Solving, Business Strategy, Data Science","Network Security, Digital Forensics, Cybersecurity, Open Source","Competition, Workshop",Online
U1549,"Python, Problem Solving, Digital Forensics, Cryptography, Network Security","Cybersecurity, Network Security, Digital Forensics, Frontend Development","Workshop, Competition",Both
U1550,"AWS, Teamwork, Azure","Cloud Architecture, Software Engineering, Cloud Computing",Conference,Offline
U1551,"Linux, DevOps, Kubernetes","Cloud Computing, DevOps, Cloud Architecture",Webinar,Online
U1552,"Digital Electronics, Actuators, VLSI","Microcontrollers, Drones, VLSI, Electronics","Competition, Project Exhibition",Offline
U1553,"Animation, CAD, 3D Design","Product Design, Graphic Design, Animation",Project Exhibition,Offline
U1554,"Communication, Problem Solving, Azure, Animation, Data Analytics","Computer Vision, Graphic Design, Animation","Tech Talk, Conference",Online
U1555,"Animation, Technical Writing, Video Editing","Animation, Product Design, 3D Design, DevOps","Bootcamp, Workshop",Both
U1556,"Graphic Design, Content Creation, Animation, Project Management","Product Design, Graphic Design, Animation, Machine Learning","Bootcamp, Conference",Online
U1557,"VLSI, Digital Electronics, Electronics, Circuit Design, ESP32","VLSI, Electronics, Internet of Things, Microcontrollers",Hackathon,Offline
U1558,"Node.js, HTML/CSS, Software Development, Actuators, Internet of Things","Backend Development, Autonomous Systems, Drones","Workshop, Bootcamp",Offline
U1559,"Actuators, Automation, Sensors, Embedded Systems","Smart Devices, Robotics, Autonomous Systems, Microcontrollers, Digital Electronics",Hackathon,Both
U1560,"CAD, Graphic Design, UI/UX Design","Animation, 3D Design, Product Design, Drones","Conference, Bootcamp",Both
U1561,"Sensors, HTML/CSS, React, Leadership, Node.js","App Development, Drones, Software Engineering","Bootcamp, Competition",Offline
U1562,"HTML/CSS, Frontend Development, SQL, Backend Development","Open Source, App Development, Web Development, Computer Vision, Data Analytics",Bootcamp,Both
U1563,"DevOps, Azure, AWS, Kubernetes, Docker","Cloud Computing, Cloud Architecture, DevOps, Embedded Systems, Microcontrollers",Tech Talk,Both
U1564,"Python, Electronics, JavaScript, Software Development","Network Security, Digital Electronics, Backend Development, Internet of Things",Seminar,Offline
U1565,"Public Speaking, Actuators, Teamwork, Automation, Digital Electronics, Robotics, Product Management","Innovation, Automation, PCB Design, Public Speaking",Career Fair,Both
U1566,"Public Speaking, Communication, Marketing","Marketing, Public Speaking, Product Management, Generative AI",Workshop,Both
U1567,"Animation, HTML/CSS, 3D Design, Content Creation, Software Development","Frontend Development, 3D Design, Open Source","Bootcamp, Project Exhibition",Both
U1568,"Robotics, Raspberry Pi, UI/UX Design, Digital Forensics","Cyber Defense, Automation, Graphic Design, 3D Design, Network Security","Hackathon, Conference",Online
U1569,"Docker, Azure, AWS","Cloud Architecture, Cloud Computing, DevOps, Network Security","Conference, Workshop",Offline
U1570,"Natural Language Processing, Deep Learning, Computer Vision, Ethical Hacking","Network Security, Data Analytics, Computer Vision",Competition,Both
U1571,"Innovation, Python, Problem Solving, Product Management","Product Management, Data Analytics, Computer Vision, UI/UX",Tech Talk,Both
U1572,"Technical Writing, API Development, Software Development, 3D Design, Communication","3D Design, Open Source, Animation, Graphic Design","Project Exhibition, Workshop",Offline
U1573,"Embedded Systems, Public Speaking, React, ESP32","Web Development, Embedded Systems, Innovation, Internet of Things",Webinar,Both
U1574,"Docker, Communication, Problem Solving, UI/UX Design, 3D Design","UI/UX, Animation, DevOps, Graphic Design, Cloud Architecture",Webinar,Both
U1575,"Digital Forensics, Cybersecurity, Python","Digital Forensics, Cyber Defense, Cloud Computing",Seminar,Offline
U1576,"Cybersecurity, Cryptography, Network Security","Digital Forensics, Ethical Hacking, Cybersecurity, Network Security, Digital Electronics","Bootcamp, Competition",Offline
U1577,"Cybersecurity, Network Security, Cryptography, Ethical Hacking, API Development","Digital Forensics, Ethical Hacking, Cyber Defense",Workshop,Offline
U1578,"Cloud Computing, Docker, Linux, AWS, Software Development","DevOps, Software Engineering, Cloud Architecture, Cloud Computing",Conference,Online
U1579,"Azure, AWS, Kubernetes","DevOps, Software Engineering, Cloud Architecture, Cloud Computing","Webinar, Conference",Both
U1580,"UI/UX Design, Backend Development, JavaScript, SQL, Video Editing","App Development, Frontend Development, Graphic Design",Competition,Offline
U1581,"Electronics, Communication, PCB Design, Ethical Hacking, Microcontrollers","Digital Forensics, Microcontrollers, VLSI, PCB Design, Network Security","Bootcamp, Seminar",Offline
U1582,"Data Science, Web Development, SQL, App Development, Backend Development","Open Source, Web Development, App Development, Computer Vision, Product Design",Hackathon,Online
U1583,"UI/UX Design, CAD, Video Editing","Animation, UI/UX, 3D Design, PCB Design",Project Exhibition,Both
U1584,"Leadership, VLSI, Arduino, Electronics","Embedded Systems, Electronics, Internet of Things, Microcontrollers",Project Exhibition,Both
U1585,"Technical Writing, Drone Technology, Actuators, DevOps, Kubernetes","Cloud Architecture, DevOps, Cloud Computing, Robotics, Drones",Hackathon,Both
U1586,"UI/UX Design, Communication, HTML/CSS, CAD","Open Source, Graphic Design, 3D Design","Hackathon, Conference",Online
U1587,"Linux, API Development, Project Management, AWS, Web Development","Innovation, Public Speaking, Software Engineering","Workshop, Webinar",Offline
U1588,"Graphic Design, Animation, Communication, UI/UX Design, Electronics","UI/UX, Animation, 3D Design, Network Security","Project Exhibition, Seminar",Offline
U1589,"Backend Development, React, App Development, Problem Solving","Web Development, Open Source, Backend Development, Public Speaking, Product Management",Bootcamp,Offline
U1590,"Internet of Things, Embedded Systems, Content Creation, Animation","3D Design, UI/UX, Smart Devices, Automation","Bootcamp, Conference",Both
U1591,"Arduino, Robot Programming, Drone Technology","Drones, Internet of Things, Robotics, VLSI","Workshop, Competition",Offline
U1592,"Business Strategy, 3D Design, UI/UX Design, Project Management","NLP, Graphic Design, Data Analytics, Startups",Bootcamp,Offline
U1593,"Circuit Design, Natural Language Processing, Digital Electronics, PCB Design","Digital Electronics, Generative AI, App Development",Workshop,Both
U1594,"Automation, Embedded Systems, Arduino","Automation, Smart Devices, Drones",Project Exhibition,Offline
U1595,"Drone Technology, Actuators, Automation, Embedded Systems","Smart Devices, Robotics, Autonomous Systems, Internet of Things",Hackathon,Offline
U1596,"Actuators, Robotics, Internet of Things","Smart Devices, Robotics, Internet of Things","Competition, Project Exhibition",Offline
U1597,"Problem Solving, Digital Electronics, Cybersecurity, Digital Forensics, Python, Data Analytics","Cybersecurity, PCB Design, Cyber Defense, Digital Forensics","Workshop, Hackathon",Both
U1598,"Ethical Hacking, Cybersecurity, Network Security","Ethical Hacking, Web Development, Network Security",Hackathon,Offline
U1599,"Problem Solving, Python, Generative AI, Natural Language Processing, Computer Vision","Software Engineering, Data Analytics, NLP","Conference, Hackathon",Online
U1600,"Node.js, VLSI, Web Development, JavaScript","Frontend Development, Backend Development, Marketing",Project Exhibition,Both
U1601,"VLSI, PCB Design, Cybersecurity","Electronics, Network Security, Ethical Hacking, Microcontrollers",Bootcamp,Both
U1602,"Digital Forensics, Embedded Systems, Linux, Cryptography, Automation, Actuators, Arduino","Cybersecurity, Internet of Things, Digital Forensics, Software Engineering","Workshop, Competition",Both
U1603,"Marketing, Problem Solving, Azure, Digital Marketing","Entrepreneurship, Cloud Architecture, Startups, Cloud Computing",Bootcamp,Both
U1604,"Network Security, Cryptography, Cybersecurity, Ethical Hacking, Digital Forensics","Cybersecurity, Cyber Defense, Network Security, Digital Forensics",Conference,Offline
U1605,"Problem Solving, Teamwork, Business Strategy, Digital Marketing","Product Management, Entrepreneurship, Startups",Seminar,Both
U1606,"Digital Electronics, ESP32, VLSI","Embedded Systems, Internet of Things, Digital Electronics, Data Science, Data Analytics","Seminar, Workshop",Offline
U1607,"Arduino, Microcontrollers, Natural Language Processing, Data Science","Machine Learning, Generative AI, VLSI",Competition,Both
U1608,"Robotics, Problem Solving, DevOps, Software Development","Software Engineering, Robotics, Cloud Architecture, Internet of Things","Competition, Workshop",Offline
U1609,"Business Strategy, Entrepreneurship, Teamwork, Digital Marketing, Problem Solving","Startups, Product Management, Entrepreneurship, Public Speaking, Marketing",Conference,Both
U1610,"Internet of Things, Robotics, Technical Writing, Drone Technology","Microcontrollers, Internet of Things, Autonomous Systems, Robotics","Seminar, Workshop",Both
U1611,"Graphic Design, Communication, UI/UX Design, Technical Writing, Video Editing, Animation","Animation, Product Design, 3D Design, Internet of Things",Bootcamp,Both
U1612,"Raspberry Pi, UI/UX Design, Robotics, Digital Forensics","Network Security, Graphic Design, Automation, 3D Design, Cyber Defense",Hackathon,Online
U1613,"Marketing, Entrepreneurship, Project Management, Business Strategy","Innovation, Startups, Entrepreneurship, Cloud Architecture",Seminar,Offline
U1614,"Problem Solving, Data Analytics, Data Science, Azure, SQL","Generative AI, Software Engineering, Data Analytics, Backend Development","Workshop, Webinar",Both
U1615,"DevOps, Network Security, Ethical Hacking, Cybersecurity, Cloud Computing","Cybersecurity, Cloud Computing, Digital Forensics",Conference,Offline
U1616,"Computer Vision, Public Speaking, Leadership, Marketing","Leadership, Computer Vision, Entrepreneurship, Data Analytics","Hackathon, Webinar",Both
U1617,"Arduino, Embedded Systems, Microcontrollers, Circuit Design, Electronics","Autonomous Systems, Drones, Internet of Things",Workshop,Both
U1618,"Cybersecurity, PCB Design, ESP32, VLSI, Microcontrollers, Digital Electronics","Network Security, Embedded Systems, Ethical Hacking, Electronics","Bootcamp, Tech Talk",Online
U1619,"Raspberry Pi, Drone Technology, Sensors, Robotics","Internet of Things, Drones, Automation","Competition, Project Exhibition",Offline
U1620,"Generative AI, Machine Learning, Natural Language Processing, Python","Computer Vision, NLP, Artificial Intelligence","Hackathon, Conference",Offline
U1621,"Cryptography, Ethical Hacking, Linux, Cybersecurity","Cybersecurity, Network Security, Digital Forensics, Computer Vision",Conference,Offline
U1622,"Data Analytics, Communication, Product Management, Data Science","Machine Learning, Leadership, NLP, Product Management",Conference,Both
U1623,"HTML/CSS, Kubernetes, TypeScript, DevOps, App Development","Open Source, DevOps, Backend Development, Software Engineering",Webinar,Offline
U1624,"Digital Marketing, Marketing, Innovation, Communication, Project Management","Entrepreneurship, Product Management, Public Speaking, Machine Learning","Webinar, Workshop",Offline
U1625,"HTML/CSS, Frontend Development, Web Development, UI/UX Design, React","Graphic Design, Backend Development, 3D Design",Bootcamp,Offline
U1626,"CAD, Content Creation, Animation, VLSI, Communication","Embedded Systems, UI/UX, Digital Electronics, Graphic Design",Project Exhibition,Both
U1627,"Innovation, Teamwork, Business Strategy, Entrepreneurship, Public Speaking","Marketing, Leadership, Product Management",Workshop,Both
U1628,"Communication, Animation, UI/UX Design, CAD, Graphic Design","Animation, 3D Design, Graphic Design, UI/UX, Frontend Development",Project Exhibition,Offline
U1629,"Leadership, Problem Solving, Embedded Systems","Embedded Systems, Cyber Defense, Electronics, PCB Design",Workshop,Offline
U1630,"Problem Solving, Cybersecurity, Digital Electronics, Network Security, Cryptography","Digital Electronics, Network Security, Ethical Hacking, Cyber Defense",Project Exhibition,Both
U1631,"Machine Learning, Web Development, Robot Programming, Computer Vision, Arduino, Actuators","Automation, Machine Learning, Backend Development, Drones","Project Exhibition, Tech Talk",Offline
U1632,"Drone Technology, Circuit Design, Robotics, PCB Design, Digital Electronics","Electronics, PCB Design, Internet of Things","Hackathon, Webinar",Online
U1633,"Computer Vision, Deep Learning, Generative AI, Problem Solving, Data Science","Data Analytics, Computer Vision, Generative AI",Bootcamp,Both
U1634,"Software Development, Kubernetes, AWS, Docker","Cloud Computing, Software Engineering, DevOps",Tech Talk,Offline
U1635,"Actuators, Embedded Systems, Raspberry Pi, Graphic Design","Product Design, Robotics, Automation, Drones",Project Exhibition,Both
U1636,"React, HTML/CSS, Node.js, Web Development","Frontend Development, Web Development, Backend Development, Computer Vision",Project Exhibition,Both
U1637,"Digital Marketing, Marketing, Communication, Entrepreneurship","Public Speaking, Product Management, Leadership, Network Security",Seminar,Offline
U1638,"Circuit Design, Digital Electronics, PCB Design, Robotics, Drone Technology","Electronics, Smart Devices, Internet of Things, PCB Design","Hackathon, Workshop",Both
U1639,"Project Management, Communication, Problem Solving","Data Science, Startups, Data Analytics, Generative AI",Bootcamp,Offline
U1640,"SQL, Web Development, API Development, JavaScript, Software Development","Software Engineering, Web Development, App Development, Frontend Development","Project Exhibition, Bootcamp",Online
U1641,"Linux, Problem Solving, Digital Forensics, API Development, React","Ethical Hacking, Network Security, Cybersecurity","Bootcamp, Competition",Both
U1642,"JavaScript, Backend Development, React, Automation","App Development, Web Development, Open Source, Backend Development",Project Exhibition,Both
U1643,"Docker, Kubernetes, Linux","Cloud Architecture, Cloud Computing, Software Engineering, DevOps",Tech Talk,Offline
U1644,"Linux, Ethical Hacking, Problem Solving, Digital Forensics","Cyber Defense, Ethical Hacking, Digital Forensics, NLP","Bootcamp, Webinar",Both
U1645,"Docker, Azure, AWS, Problem Solving","Cloud Architecture, Software Engineering, DevOps","Bootcamp, Conference",Offline
U1646,"Teamwork, Kubernetes, Ethical Hacking, Problem Solving, Digital Forensics, Data Analytics","Cloud Architecture, Digital Forensics, Ethical Hacking","Seminar, Conference",Online
U1647,"Generative AI, SQL, Internet of Things, Microcontrollers, Embedded Systems","Data Analytics, VLSI, Autonomous Systems, Robotics, Generative AI",Competition,Both
U1648,"Arduino, Internet of Things, ESP32, Microcontrollers, Embedded Systems","Digital Electronics, Autonomous Systems, Robotics, VLSI","Competition, Hackathon",Both
U1649,"Animation, Marketing, UI/UX Design, Graphic Design, Video Editing","Graphic Design, 3D Design, Marketing",Project Exhibition,Offline
U1650,"Web Development, Node.js, JavaScript, Software Development, Leadership","Marketing, Frontend Development, Leadership",Workshop,Both
U1651,"Raspberry Pi, Automation, Actuators, Arduino","Internet of Things, Autonomous Systems, Smart Devices, Drones","Project Exhibition, Career Fair",Both
U1652,"Web Development, App Development, SQL, API Development, Node.js","Software Engineering, Web Development, Frontend Development, Backend Development","Bootcamp, Project Exhibition",Both
U1653,"Azure, Docker, AWS, DevOps, Microcontrollers, Embedded Systems","Software Engineering, Cloud Architecture, DevOps",Tech Talk,Both
U1654,"Sensors, PCB Design, Raspberry Pi, Actuators, ESP32","VLSI, PCB Design, Automation",Hackathon,Both
U1655,"Graphic Design, Video Editing, UI/UX Design, Animation, Backend Development","Graphic Design, Product Design, 3D Design, Autonomous Systems",Bootcamp,Online
U1656,"VLSI, Digital Forensics, Embedded Systems, Circuit Design, Digital Electronics, Ethical Hacking","Ethical Hacking, Digital Electronics, PCB Design, Microcontrollers",Competition,Offline
U1657,"Linux, Docker, Embedded Systems, Cryptography, Digital Forensics, Problem Solving","Internet of Things, DevOps, Digital Forensics, Cybersecurity",Competition,Offline
U1658,"Communication, CAD, Cloud Computing, Graphic Design, Microcontrollers","DevOps, Embedded Systems, Cloud Architecture, Product Design",Workshop,Both
U1659,"Problem Solving, Leadership, Computer Vision, Business Strategy, Marketing","Leadership, Product Management, Generative AI, Public Speaking",Workshop,Online
U1660,"Problem Solving, Machine Learning, Docker, Python","Data Science, Computer Vision, Artificial Intelligence, Cloud Computing","Bootcamp, Tech Talk",Online
U1661,"Arduino, Robotics, Internet of Things, Circuit Design, Electronics, Docker","Automation, Robotics, Electronics","Workshop, Competition",Both
U1662,"ESP32, VLSI, PCB Design, Circuit Design, Arduino","Embedded Systems, Microcontrollers, VLSI, Autonomous Systems","Workshop, Webinar",Both
U1663,"Microcontrollers, SQL, Electronics, Circuit Design, Embedded Systems, Computer Vision","VLSI, Microcontrollers, Robotics",Conference,Offline
U1664,"Ethical Hacking, Network Security, Internet of Things, Cybersecurity, Robot Programming","Digital Forensics, Autonomous Systems, Robotics, Cybersecurity",Project Exhibition,Both
U1665,"Docker, Problem Solving, Linux, Software Development, Digital Forensics","Open Source, Cyber Defense, Ethical Hacking, Software Engineering",Bootcamp,Offline
U1666,"Problem Solving, Digital Forensics, Kubernetes, Ethical Hacking, Teamwork","Software Engineering, Digital Forensics, Cloud Architecture, Ethical Hacking",Seminar,Online
U1667,"Public Speaking, Business Strategy, Leadership, Python, Computer Vision","Startups, Entrepreneurship, Product Management, Marketing",Conference,Online
U1668,"Problem Solving, Cloud Computing, Software Development, Linux, Animation","Cloud Architecture, Digital Forensics, Software Engineering, Cybersecurity",Workshop,Online
U1669,"Electronics, Problem Solving, Embedded Systems, Computer Vision, Arduino","Microcontrollers, Network Security, Internet of Things",Competition,Online
U1670,"Ethical Hacking, Network Security, Animation","Digital Forensics, Cloud Computing, 3D Design, Product Design, Ethical Hacking","Conference, Webinar",Offline
U1671,"Leadership, Project Management, Public Speaking, Teamwork","Leadership, Marketing, Entrepreneurship","Career Fair, Tech Talk",Both
U1672,"Data Analytics, Automation, SQL, Arduino, Machine Learning","Robotics, Artificial Intelligence, Data Science",Conference,Both
U1673,"Digital Forensics, Cybersecurity, Cryptography, SQL, Web Development","Cybersecurity, Network Security, Cyber Defense, Digital Forensics, Ethical Hacking",Seminar,Both
U1674,"Microcontrollers, Arduino, Electronics, Circuit Design","Backend Development, App Development, Electronics, Internet of Things",Bootcamp,Online
U1675,"Electronics, Circuit Design, ESP32, PCB Design, Microcontrollers","Internet of Things, Electronics, PCB Design, VLSI",Workshop,Online
U1676,"Problem Solving, Docker, Computer Vision, Python","NLP, Network Security, Digital Forensics","Competition, Conference",Offline
U1677,"Video Editing, Robot Programming, Actuators, Embedded Systems","Robotics, Smart Devices, Graphic Design","Workshop, Competition",Both
U1678,"Business Strategy, PCB Design, Project Management, Generative AI, Data Analytics","Startups, Embedded Systems, Generative AI, Microcontrollers",Conference,Offline
U1679,"Electronics, Raspberry Pi, Digital Electronics, PCB Design","Microcontrollers, PCB Design, Automation, Internet of Things",Competition,Both
U1680,"Public Speaking, Project Management, Entrepreneurship, Docker, Linux","Public Speaking, Entrepreneurship, Startups, Data Analytics, Generative AI, Computer Vision",Webinar,Online
U1681,"Drone Technology, Content Creation, Arduino, Embedded Systems","Robotics, Automation, VLSI",Conference,Offline
U1682,"AWS, Kubernetes, App Development, Cloud Computing","Software Engineering, DevOps, Cloud Architecture","Conference, Webinar",Online
U1683,"Video Editing, Azure, UI/UX Design, Software Development, Kubernetes","Cloud Computing, DevOps, Cloud Architecture",Conference,Both
U1684,"Automation, ESP32, Raspberry Pi, VLSI, Embedded Systems","Autonomous Systems, Embedded Systems, Smart Devices, Electronics, Microcontrollers",Competition,Both
U1685,"Deep Learning, Cryptography, AWS, Cybersecurity, Ethical Hacking","Cloud Architecture, Generative AI, Digital Forensics",Seminar,Offline
U1686,"Software Development, Data Science, Problem Solving, Azure, Embedded Systems","Microcontrollers, DevOps, Computer Vision",Tech Talk,Online
U1687,"React, Backend Development, UI/UX Design, SQL","Graphic Design, Frontend Development, Software Engineering",Competition,Both
U1688,"Arduino, Embedded Systems, Automation, Actuators","Electronics, Internet of Things, Embedded Systems, Autonomous Systems",Project Exhibition,Offline
U1689,"Digital Electronics, Animation, 3D Design, Robotics, CAD","Microcontrollers, 3D Design, Autonomous Systems, VLSI","Project Exhibition, Conference",Online
U1690,"Software Development, Communication, SQL","Open Source, Software Engineering, Backend Development, Cloud Architecture",Competition,Online
U1691,"Network Security, Animation, Cryptography, Digital Forensics, Problem Solving","Graphic Design, Product Design, Animation, Network Security, 3D Design","Competition, Bootcamp",Both
U1692,"3D Design, Web Development, React, Frontend Development, Software Development","Software Engineering, Web Development, Backend Development, Graphic Design, Product Design, Animation","Project Exhibition, Conference",Both
U1693,"Embedded Systems, Internet of Things, UI/UX Design, Arduino, Sensors","Drones, Internet of Things, Autonomous Systems",Project Exhibition,Offline
U1694,"Data Science, Node.js, Frontend Development, Marketing","Backend Development, Cloud Computing, Frontend Development, DevOps",Project Exhibition,Online
U1695,"JavaScript, HTML/CSS, TypeScript","Frontend Development, Backend Development, Software Engineering",Bootcamp,Both
U1696,"Problem Solving, Robot Programming, Cryptography","Smart Devices, Cybersecurity, UI/UX",Conference,Both
U1697,"Leadership, Backend Development, SQL, HTML/CSS","Open Source, Frontend Development, App Development","Bootcamp, Seminar",Online
U1698,"Video Editing, Communication, Animation, CAD, Content Creation","Animation, UI/UX, Graphic Design",Workshop,Online
U1699,"SQL, Data Science, Computer Vision","Artificial Intelligence, Machine Learning, Generative AI",Workshop,Both
U1700,"Leadership, Problem Solving, Cybersecurity, Python","Cybersecurity, Ethical Hacking, Cyber Defense, NLP",Bootcamp,Offline
U1701,"Embedded Systems, Circuit Design, VLSI","Microcontrollers, Digital Electronics, VLSI","Seminar, Workshop",Both
